Date,Volume,Volume
2009-07-27,6083300,176830000
2009-07-28,5255000,198270000
2009-07-29,4832500,190510000
2009-07-30,7583100,232410000
2009-07-31,5768400,265570000
2009-08-03,6219300,221690000
2009-08-04,6125700,195990000
2009-08-05,4436200,236610000
2009-08-06,6059200,244450000
2009-08-07,5603300,216600000
2009-08-10,4929300,161370000
2009-08-11,5560900,171380000
2009-08-12,8667300,197420000
2009-08-13,5936800,145620000
2009-08-14,4385000,172780000
2009-08-17,5409500,207100000
2009-08-18,3842400,158530000
2009-08-19,6597400,176910000
2009-08-20,5066700,151740000
2009-08-21,6823400,293530000
2009-08-24,5756800,190590000
2009-08-25,6798500,173890000
2009-08-26,3721400,154660000
2009-08-27,4082900,163980000
2009-08-28,3846600,205770000
2009-08-31,3760000,201600000
2009-09-01,6182400,267680000
2009-09-02,3723900,175200000
2009-09-03,4733900,168750000
2009-09-04,3424100,152400000
2009-09-08,4951500,202370000
2009-09-09,4925000,190820000
2009-09-10,4573700,234130000
2009-09-11,4765600,196760000
2009-09-14,4838300,196480000
2009-09-15,5412100,224030000
2009-09-16,7264200,241270000
2009-09-17,6683800,225470000
2009-09-18,6837000,424930000
2009-09-21,3691000,172830000
2009-09-22,4584200,194620000
2009-09-23,4698500,233330000
2009-09-24,4699900,201890000
2009-09-25,4667900,189350000
2009-09-28,5365900,163780000
2009-09-29,4048900,154000000
2009-09-30,6495100,268390000
2009-10-01,6125600,266990000
2009-10-02,4662800,219750000
2009-10-05,3562700,173850000
2009-10-06,3726800,206020000
2009-10-07,2375400,167650000
2009-10-08,4464300,209580000
2009-10-09,2811900,161120000
2009-10-12,3613300,158850000
2009-10-13,3683200,211510000
2009-10-14,5235700,284810000
2009-10-15,5668700,252480000
2009-10-16,6206800,307770000
2009-10-19,5980000,186240000
2009-10-20,6567400,214500000
2009-10-21,5830100,251050000
2009-10-22,4801900,231900000
2009-10-23,5562800,305670000
2009-10-26,5456700,270050000
2009-10-27,5606600,237060000
2009-10-28,5005700,257370000
2009-10-29,4991000,248950000
2009-10-30,8178600,327980000
2009-11-02,4587300,242460000
2009-11-03,4432100,231520000
2009-11-04,4446500,224130000
2009-11-05,3654000,211040000
2009-11-06,3895200,181010000
2009-11-09,3834700,227470000
2009-11-10,3552600,193950000
2009-11-11,3409000,166920000
2009-11-12,4666800,183810000
2009-11-13,4951200,167280000
2009-11-16,5373000,202570000
2009-11-17,4811300,158320000
2009-11-18,5958800,166340000
2009-11-19,4208900,196250000
2009-11-20,3361100,230430000
2009-11-23,3260700,182350000
2009-11-24,3886500,163750000
2009-11-25,2723900,130080000
2009-11-27,2599000,130290000
2009-11-30,4311300,223580000
2009-12-01,3856200,190220000
2009-12-02,2658000,159500000
2009-12-03,3787600,243970000
2009-12-04,4389400,460660000
2009-12-07,3486400,196580000
2009-12-08,4107700,221770000
2009-12-09,4835800,188610000
2009-12-10,4786500,195910000
2009-12-11,5805200,179970000
2009-12-14,4999500,154360000
2009-12-15,5467900,187560000
2009-12-16,5235500,208310000
2009-12-17,3718800,198860000
2009-12-18,9565800,480080000
2009-12-21,4094500,164470000
2009-12-22,4007000,135080000
2009-12-23,2877100,112460000
2009-12-24,1253900,52670000
2009-12-28,2021900,102010000
2009-12-29,2266000,92890000
2009-12-30,2191100,110160000
2009-12-31,2643600,137940000
2010-01-04,6104100,179780000
2010-01-05,5004900,188540000
2010-01-06,4726900,186040000
2010-01-07,4264400,217390000
2010-01-08,4654800,172710000
2010-01-11,5530000,182050000
2010-01-12,4672000,256050000
2010-01-13,4877100,202810000
2010-01-14,3551300,201320000
2010-01-15,5343300,362930000
2010-01-19,3680700,192150000
2010-01-20,3673200,203270000
2010-01-21,5111300,304290000
2010-01-22,5814000,323620000
2010-01-25,4999400,215330000
2010-01-26,4996400,217300000
2010-01-27,7690700,262170000
2010-01-28,5578700,240050000
2010-01-29,7232100,316900000
2010-02-01,4916700,198430000
2010-02-02,6129300,237140000
2010-02-03,4151000,198940000
2010-02-04,5983200,304240000
2010-02-05,7825300,308320000
2010-02-08,5260400,216270000
2010-02-09,5277500,236210000
2010-02-10,4933100,178600000
2010-02-11,5504100,194470000
2010-02-12,7957400,296510000
2010-02-16,6291000,234900000
2010-02-17,5988500,193270000
2010-02-18,4124800,185310000
2010-02-19,5296100,241750000
2010-02-22,3311300,158440000
2010-02-23,4152300,190740000
2010-02-24,4842400,181450000
2010-02-25,5920600,242550000
2010-02-26,3973200,282120000
2010-03-01,3703200,173750000
2010-03-02,5956300,217180000
2010-03-03,4835600,183290000
2010-03-04,5651700,165740000
2010-03-05,4057400,184270000
2010-03-08,4018500,171780000
2010-03-09,5560500,219860000
2010-03-10,4901800,186570000
2010-03-11,4983700,150000000
2010-03-12,5805600,166140000
2010-03-15,5463100,160570000
2010-03-16,5154500,227410000
2010-03-17,4486300,194190000
2010-03-18,3174600,153280000
2010-03-19,9199100,434190000
2010-03-22,5176900,157200000
2010-03-23,4964100,189140000
2010-03-24,4180900,195570000
2010-03-25,3936300,200330000
2010-03-26,4793700,175490000
2010-03-29,3034000,136710000
2010-03-30,2876100,148810000
2010-03-31,3761600,197060000
2010-04-01,3456300,159520000
2010-04-05,4505000,139480000
2010-04-06,3689600,159960000
2010-04-07,5225400,187000000
2010-04-08,3353300,158930000
2010-04-09,2818300,150660000
2010-04-12,3794600,153960000
2010-04-13,4417300,183950000
2010-04-14,3383900,223920000
2010-04-15,3360800,203720000
2010-04-16,7569600,373950000
2010-04-19,5122300,214850000
2010-04-20,4977900,175170000
2010-04-21,10706300,188880000
2010-04-22,8610400,214700000
2010-04-23,4710900,207380000
2010-04-26,3457300,191920000
2010-04-27,6237100,263400000
2010-04-28,6122600,236760000
2010-04-29,4974300,194310000
2010-04-30,5068500,255130000
2010-05-03,4115600,178080000
2010-05-04,5426600,242100000
2010-05-05,6179300,218830000
2010-05-06,9270000,459890000
2010-05-07,10290000,428730000
2010-05-10,7692200,313350000
2010-05-11,5971400,223950000
2010-05-12,5067200,196630000
2010-05-13,5278700,201480000
2010-05-14,6648700,256500000
2010-05-17,5980400,221910000
2010-05-18,6039600,246370000
2010-05-19,8501300,266340000
2010-05-20,10894800,360350000
2010-05-21,10626800,438220000
2010-05-24,5345100,211430000
2010-05-25,7858400,316960000
2010-05-26,6560500,316080000
2010-05-27,5075400,264770000
2010-05-28,4809400,243720000
2010-06-01,5126900,221900000
2010-06-02,4300400,200850000
2010-06-03,3912200,176870000
2010-06-04,6460300,256600000
2010-06-07,8310700,222940000
2010-06-08,7425500,259680000
2010-06-09,7998400,222680000
2010-06-10,5873400,221730000
2010-06-11,4583600,187890000
2010-06-14,6658900,177920000
2010-06-15,4945000,203170000
2010-06-16,4057700,165700000
2010-06-17,4349000,181070000
2010-06-18,6187800,338010000
2010-06-21,4519400,165190000
2010-06-22,4198100,175750000
2010-06-23,5070900,195100000
2010-06-24,5505800,244440000
2010-06-25,7919500,434500000
2010-06-28,3315800,164100000
2010-06-29,7028400,290500000
2010-06-30,6561300,235090000
2010-07-01,5676900,262820000
2010-07-02,3988800,199570000
2010-07-06,5780000,261020000
2010-07-07,5255700,219560000
2010-07-08,3637900,192210000
2010-07-09,2919600,134810000
2010-07-12,3787200,131490000
2010-07-13,5035900,179040000
2010-07-14,3441300,208530000
2010-07-15,4340200,210000000
2010-07-16,4498700,335060000
2010-07-19,4731700,176970000
2010-07-20,5256400,194410000
2010-07-21,6598700,203900000
2010-07-22,5200500,202220000
2010-07-23,4661000,200000000
2010-07-26,4535400,178820000
2010-07-27,4617500,180550000
2010-07-28,3662100,162070000
2010-07-29,5161500,202110000
2010-07-30,4725700,208160000
2010-08-02,3796900,167640000
2010-08-03,3557800,164880000
2010-08-04,2807800,173360000
2010-08-05,3066100,139610000
2010-08-06,3213600,154870000
2010-08-09,2666400,166330000
2010-08-10,4093900,203490000
2010-08-11,4838900,219330000
2010-08-12,2862000,221030000
2010-08-13,2472800,151620000
2010-08-16,2594900,146040000
2010-08-17,6485300,191340000
2010-08-18,4944600,168560000
2010-08-19,6073300,227740000
2010-08-20,3822400,251150000
2010-08-23,3955000,173000000
2010-08-24,5286500,223680000
2010-08-25,6606900,183890000
2010-08-26,5594600,176330000
2010-08-27,5074600,207760000
2010-08-30,3371100,150480000
2010-08-31,5199400,255420000
2010-09-01,5231000,205710000
2010-09-02,3837300,149930000
2010-09-03,4316000,168600000
2010-09-07,3759300,149040000
2010-09-08,3072900,166760000
2010-09-09,2686800,163590000
2010-09-10,3026400,140320000
2010-09-13,4476800,190720000
2010-09-14,3467100,192410000
2010-09-15,3692700,167420000
2010-09-16,2803300,170300000
2010-09-17,5201300,367230000
2010-09-20,2958000,157120000
2010-09-21,4469600,186740000
2010-09-22,3057400,168590000
2010-09-23,3413000,156830000
2010-09-24,2991100,179270000
2010-09-27,3726700,143910000
2010-09-28,3494300,167110000
2010-09-29,2931300,158830000
2010-09-30,5015300,214540000
2010-10-01,4997200,161890000
2010-10-04,4427400,160370000
2010-10-05,5541200,216240000
2010-10-06,3951800,163440000
2010-10-07,3015900,141920000
2010-10-08,3505200,152280000
2010-10-11,2454600,114830000
2010-10-12,3937600,155150000
2010-10-13,4990900,224920000
2010-10-14,4852100,196170000
2010-10-15,4671800,319210000
2010-10-18,3832000,190290000
2010-10-19,5807800,247640000
2010-10-20,8761800,220140000
2010-10-21,8837600,178060000
2010-10-22,3165100,104570000
2010-10-25,4068900,168110000
2010-10-26,3524100,159040000
2010-10-27,3318400,167080000
2010-10-28,3141000,156250000
2010-10-29,2650000,189650000
2010-11-01,3401600,150130000
2010-11-02,2806300,150390000
2010-11-03,3586800,177580000
2010-11-04,5502600,234680000
2010-11-05,4705400,211670000
2010-11-08,3149300,143990000
2010-11-09,3810200,161910000
2010-11-10,4023200,164170000
2010-11-11,3506400,296660000
2010-11-12,4771100,217650000
2010-11-15,4718100,155660000
2010-11-16,5989800,254570000
2010-11-17,3897300,160250000
2010-11-18,3652600,171770000
2010-11-19,4022000,219400000
2010-11-22,3442700,152850000
2010-11-23,4109700,192820000
2010-11-24,3917400,138280000
2010-11-26,1963900,68400000
2010-11-29,4358800,151530000
2010-11-30,5543800,233770000
2010-12-01,7949400,202520000
2010-12-02,4843700,212090000
2010-12-03,3225500,149440000
2010-12-06,2699100,122240000
2010-12-07,4477600,175720000
2010-12-08,5382300,152510000
2010-12-09,3863200,167970000
2010-12-10,3822900,151820000
2010-12-13,3752500,151190000
2010-12-14,3549200,149860000
2010-12-15,3970500,189670000
2010-12-16,3049600,163040000
2010-12-17,5386500,358300000
2010-12-20,2802500,125360000
2010-12-21,2834700,119420000
2010-12-22,2123600,122040000
2010-12-23,1862200,100840000
2010-12-27,1388800,76820000
2010-12-28,2066300,114100000
2010-12-29,1559100,77800000
2010-12-30,1504400,76820000
2010-12-31,1782200,93330000
2011-01-03,3059800,203420000
2011-01-04,3659000,178630000
2011-01-05,2820600,169990000
2011-01-06,3486400,193080000
2011-01-07,2771900,188720000
2011-01-10,3301600,150340000
2011-01-11,3474600,157440000
2011-01-12,3242200,144960000
2011-01-13,2694500,161660000
2011-01-14,4624000,200770000
2011-01-18,3794700,203390000
2011-01-19,4108900,166250000
2011-01-20,3941000,180800000
2011-01-21,4613200,249480000
2011-01-24,4741200,184000000
2011-01-25,4495700,191950000
2011-01-26,5314200,168320000
2011-01-27,4450000,167770000
2011-01-28,4563600,214170000
2011-01-31,4292700,206580000
2011-02-01,3524700,180890000
2011-02-02,2748700,143440000
2011-02-03,2277200,143710000
2011-02-04,2834400,121780000
2011-02-07,3573500,132960000
2011-02-08,2576500,126650000
2011-02-09,3089400,162910000
2011-02-10,4426500,274440000
2011-02-11,2974500,184290000
2011-02-14,2783800,146350000
2011-02-15,2818100,142580000
2011-02-16,2995800,146270000
2011-02-17,3317700,130860000
2011-02-18,3808800,230040000
2011-02-22,4174100,201860000
2011-02-23,5237100,213490000
2011-02-24,3531800,190860000
2011-02-25,2607200,147540000
2011-02-28,3208300,199560000
2011-03-01,4013100,183240000
2011-03-02,3866000,147270000
2011-03-03,3983700,157840000
2011-03-04,3985900,166700000
